id_producto,nombre,categoria,marca,precio_base_usd
3842,Vestuario Adidas gQ15,Vestuario,Adidas,92.65
3843,Deportes Wilson dv50,Deportes,Wilson,397.12
3844,Juguetes Mattel hR49,Juguetes,Mattel,61.23
3845,Deportes Spalding ct80,Deportes,Spalding,154.89
3846,Juguetes Mattel Aj63,Juguetes,Mattel,32.75
3847,Vestuario Adidas Fq65,Vestuario,Adidas,25.78
3848,Vestuario Nike fU35,Vestuario,Nike,99.26
3849,Deportes Wilson vW59,Deportes,Wilson,488.3
3850,Juguetes Lego FQ98,Juguetes,Lego,497.37
3851,Hogar IKEA Va47,Hogar,IKEA,237.61
3852,Deportes Wilson BY03,Deportes,Wilson,92.33
3853,Vestuario Adidas JP24,Vestuario,Adidas,61.12
3854,Electrónica Samsung JF41,Electrónica,Samsung,266.6
3855,Juguetes Hasbro hA66,Juguetes,Hasbro,162.87
3856,Juguetes Mattel KF48,Juguetes,Mattel,71.44
3857,Electrónica Sony xe78,Electrónica,Sony,406.58
3858,Hogar CIC TC08,Hogar,CIC,404.82
3859,Hogar IKEA zG84,Hogar,IKEA,185.98
3860,Juguetes Lego NP55,Juguetes,Lego,21.12
3861,Electrónica Xiaomi Hn40,Electrónica,Xiaomi,944.63
3862,Juguetes Mattel ji81,Juguetes,Mattel,66.52
3863,Deportes Decathlon pN38,Deportes,Decathlon,78.12
3864,Vestuario Adidas Tu29,Vestuario,Adidas,61.9
3865,Hogar CIC FP44,Hogar,CIC,160.11
3866,Vestuario Nike gz34,Vestuario,Nike,81.57
3867,Vestuario H&M xd64,Vestuario,H&M,88.19
3868,Deportes Decathlon ov43,Deportes,Decathlon,234.48
3869,Electrónica Samsung Cd54,Electrónica,Samsung,1475.22
3870,Vestuario H&M WN39,Vestuario,H&M,57.63
3871,Deportes Wilson MG33,Deportes,Wilson,279.23
3872,Juguetes Hasbro XJ57,Juguetes,Hasbro,134.26
3873,Vestuario Zara iY35,Vestuario,Zara,74.08
3874,Electrónica Apple Eq51,Electrónica,Apple,525.07
3875,Vestuario Zara Te67,Vestuario,Zara,71.47
3876,Juguetes Lego sr87,Juguetes,Lego,181.98
3877,Electrónica Sony up30,Electrónica,Sony,724.51
3878,Deportes Decathlon Qv80,Deportes,Decathlon,213.7
3879,Hogar CIC qt31,Hogar,CIC,210.11
3880,Electrónica Apple Bw40,Electrónica,Apple,746.33
3881,Deportes Decathlon Ln72,Deportes,Decathlon,295.32
3882,Vestuario H&M eD42,Vestuario,H&M,29.9
3883,Hogar IKEA xs87,Hogar,IKEA,381.96
3884,Juguetes Hasbro cR04,Juguetes,Hasbro,494.01
3885,Hogar IKEA sO40,Hogar,IKEA,35.98
3886,Vestuario H&M IO84,Vestuario,H&M,93.77
3887,Vestuario H&M rQ53,Vestuario,H&M,107.66
3888,Vestuario H&M zY44,Vestuario,H&M,96.47
3889,Juguetes Mattel sO55,Juguetes,Mattel,479.2
3890,Vestuario Adidas Hx13,Vestuario,Adidas,22.86
3891,Deportes Decathlon hR51,Deportes,Decathlon,259.38
3892,Deportes Spalding Ta03,Deportes,Spalding,55.67
3893,Electrónica Sony wE01,Electrónica,Sony,400.95
3894,Vestuario H&M Ja77,Vestuario,H&M,37.93
3895,Hogar CIC KJ93,Hogar,CIC,364.65
3896,Juguetes Hasbro Qs88,Juguetes,Hasbro,375.39
3897,Hogar Philips KH54,Hogar,Philips,307.37
3898,Deportes Decathlon Ln71,Deportes,Decathlon,472.6
3899,Hogar Rosen fd29,Hogar,Rosen,499.44
3900,Vestuario Adidas qU32,Vestuario,Adidas,93.47
3901,Hogar CIC SN17,Hogar,CIC,269.65
3902,Hogar CIC lS80,Hogar,CIC,253.96
3903,Hogar CIC gr34,Hogar,CIC,236.47
3904,Juguetes Lego IK90,Juguetes,Lego,369.49
3905,Hogar Philips oI22,Hogar,Philips,417.83
3906,Vestuario H&M wc91,Vestuario,H&M,106.41
3907,Vestuario Adidas tP95,Vestuario,Adidas,39.71
3908,Deportes Wilson pe37,Deportes,Wilson,442.36
3909,Deportes Wilson iK56,Deportes,Wilson,390.11
3910,Vestuario H&M zG80,Vestuario,H&M,22.36
3911,Deportes Spalding PJ13,Deportes,Spalding,277.92
3912,Vestuario H&M vO03,Vestuario,H&M,72.0
3913,Vestuario Zara Of20,Vestuario,Zara,118.61
3914,Hogar IKEA vX02,Hogar,IKEA,43.64
3915,Deportes Decathlon Gj66,Deportes,Decathlon,255.4
3916,Hogar CIC Nz35,Hogar,CIC,241.7
3917,Vestuario Nike Ea62,Vestuario,Nike,98.65
3918,Electrónica Samsung bD28,Electrónica,Samsung,388.67
3919,Electrónica Samsung ec20,Electrónica,Samsung,1154.6
3920,Hogar CIC qh99,Hogar,CIC,483.33
3921,Deportes Decathlon vw11,Deportes,Decathlon,204.18
3922,Juguetes Hasbro kI52,Juguetes,Hasbro,35.07
3923,Electrónica Apple HP21,Electrónica,Apple,1317.32
3924,Hogar Rosen Jr64,Hogar,Rosen,365.9
3925,Electrónica Samsung dr57,Electrónica,Samsung,1357.6
3926,Deportes Decathlon aH77,Deportes,Decathlon,414.37
3927,Vestuario H&M Gl00,Vestuario,H&M,20.73
3928,Electrónica Apple BI15,Electrónica,Apple,928.04
3929,Electrónica Xiaomi dE56,Electrónica,Xiaomi,845.15
3930,Deportes Spalding LA01,Deportes,Spalding,191.49
3931,Vestuario Zara BG22,Vestuario,Zara,97.79
3932,Deportes Wilson tf94,Deportes,Wilson,491.82
3933,Vestuario Zara QR06,Vestuario,Zara,42.49
3934,Electrónica Sony Qi27,Electrónica,Sony,834.22
3935,Deportes Wilson nw02,Deportes,Wilson,289.89
3936,Electrónica Samsung cT66,Electrónica,Samsung,847.33
3937,Juguetes Hasbro sp69,Juguetes,Hasbro,423.78
3938,Vestuario H&M JD93,Vestuario,H&M,29.33
3939,Hogar IKEA TL14,Hogar,IKEA,467.53
3940,Electrónica Apple xs04,Electrónica,Apple,694.88
3941,Electrónica Sony SO98,Electrónica,Sony,990.55
3942,Juguetes Lego Li13,Juguetes,Lego,441.98
3943,Juguetes Lego fG03,Juguetes,Lego,103.61
3944,Hogar CIC jb89,Hogar,CIC,185.15
3945,Vestuario H&M by61,Vestuario,H&M,87.79
3946,Vestuario Nike Fw04,Vestuario,Nike,51.83
3947,Electrónica Sony Vm02,Electrónica,Sony,1350.37
3948,Juguetes Mattel GH26,Juguetes,Mattel,178.2
3949,Electrónica Apple dm79,Electrónica,Apple,258.09
3950,Juguetes Lego ZL74,Juguetes,Lego,39.4
3951,Deportes Wilson md16,Deportes,Wilson,42.85
3952,Hogar Rosen CQ45,Hogar,Rosen,19.57
3953,Electrónica Xiaomi fc86,Electrónica,Xiaomi,1449.06
3954,Deportes Spalding jX68,Deportes,Spalding,218.76
3955,Vestuario Adidas Av04,Vestuario,Adidas,99.11
3956,Hogar Philips vg94,Hogar,Philips,14.2
3957,Juguetes Hasbro Rn79,Juguetes,Hasbro,464.9
3958,Deportes Decathlon Di07,Deportes,Decathlon,151.42
3959,Juguetes Hasbro jr42,Juguetes,Hasbro,83.88
3960,Electrónica Xiaomi mJ40,Electrónica,Xiaomi,916.09
3961,Vestuario H&M kB26,Vestuario,H&M,28.18
3962,Vestuario Zara UV16,Vestuario,Zara,81.98
3963,Juguetes Hasbro rj24,Juguetes,Hasbro,27.65
3964,Juguetes Hasbro Yy69,Juguetes,Hasbro,309.62
3965,Deportes Decathlon WF74,Deportes,Decathlon,370.21
3966,Vestuario Zara SI78,Vestuario,Zara,119.77
3967,Vestuario Nike JS72,Vestuario,Nike,47.94
3968,Juguetes Lego Rd29,Juguetes,Lego,465.12
3969,Juguetes Hasbro sL48,Juguetes,Hasbro,451.95
3970,Electrónica Sony iN31,Electrónica,Sony,1026.44
3971,Electrónica Apple bI08,Electrónica,Apple,361.43
3972,Deportes Wilson TZ31,Deportes,Wilson,221.52
3973,Electrónica Samsung Gs62,Electrónica,Samsung,1368.14
3974,Deportes Spalding Vk26,Deportes,Spalding,251.29
3975,Juguetes Mattel hx90,Juguetes,Mattel,126.25
3976,Hogar IKEA if39,Hogar,IKEA,484.08
3977,Deportes Spalding Je19,Deportes,Spalding,242.65
3978,Vestuario H&M Sk43,Vestuario,H&M,69.41
3979,Vestuario H&M TL34,Vestuario,H&M,113.34
3980,Vestuario Adidas vJ19,Vestuario,Adidas,115.04
3981,Juguetes Mattel ZX57,Juguetes,Mattel,194.37
3982,Vestuario Adidas ua35,Vestuario,Adidas,21.94
3983,Vestuario H&M jA51,Vestuario,H&M,107.59
3984,Hogar Rosen kh41,Hogar,Rosen,167.84
3985,Hogar Rosen BC91,Hogar,Rosen,110.62
3986,Vestuario H&M Nx51,Vestuario,H&M,91.03
3987,Vestuario Adidas VR21,Vestuario,Adidas,54.78
3988,Hogar IKEA Ni11,Hogar,IKEA,272.69
3989,Hogar Philips uP04,Hogar,Philips,133.4
3990,Vestuario H&M pO76,Vestuario,H&M,29.59
3991,Juguetes Mattel df05,Juguetes,Mattel,228.72
3992,Juguetes Lego QF85,Juguetes,Lego,55.47
3993,Vestuario Zara Fg47,Vestuario,Zara,21.15
3994,Electrónica Apple uF54,Electrónica,Apple,649.82
3995,Hogar Philips Yb08,Hogar,Philips,51.57
3996,Hogar Philips Zz96,Hogar,Philips,414.89
3997,Electrónica Xiaomi oy80,Electrónica,Xiaomi,363.38
3998,Juguetes Hasbro kb05,Juguetes,Hasbro,450.91
3999,Vestuario H&M um45,Vestuario,H&M,29.76
4000,Juguetes Mattel IR16,Juguetes,Mattel,285.74
4001,Electrónica Sony Dt84,Electrónica,Sony,869.5
4002,Hogar IKEA ZV42,Hogar,IKEA,270.64
4003,Juguetes Lego bF01,Juguetes,Lego,463.79
4004,Juguetes Hasbro aD11,Juguetes,Hasbro,479.0
4005,Deportes Decathlon an48,Deportes,Decathlon,397.59
4006,Vestuario Nike lM74,Vestuario,Nike,100.25
4007,Deportes Wilson Hc50,Deportes,Wilson,65.26
4008,Hogar Philips yB46,Hogar,Philips,405.98
4009,Deportes Decathlon cQ12,Deportes,Decathlon,167.96
4010,Hogar IKEA jW15,Hogar,IKEA,452.37
4011,Deportes Spalding RD03,Deportes,Spalding,141.46
4012,Electrónica Samsung wm06,Electrónica,Samsung,215.86
4013,Hogar Rosen hh30,Hogar,Rosen,412.9
4014,Vestuario Adidas Yv58,Vestuario,Adidas,76.2
4015,Electrónica Xiaomi CU13,Electrónica,Xiaomi,1407.3
4016,Vestuario Zara RM52,Vestuario,Zara,45.03
4017,Electrónica Apple Ff13,Electrónica,Apple,1352.52
4018,Hogar Philips UV62,Hogar,Philips,269.97
4019,Hogar CIC ZC80,Hogar,CIC,251.52
4020,Vestuario Zara Eq75,Vestuario,Zara,116.75
4021,Juguetes Lego yq44,Juguetes,Lego,242.15
4022,Juguetes Hasbro Cf87,Juguetes,Hasbro,234.82
4023,Deportes Wilson jm74,Deportes,Wilson,252.83
4024,Electrónica Apple UU70,Electrónica,Apple,993.91
4025,Vestuario Adidas Kr03,Vestuario,Adidas,28.9
4026,Vestuario Zara bN56,Vestuario,Zara,107.07
4027,Electrónica Xiaomi KM09,Electrónica,Xiaomi,1449.9
4028,Juguetes Hasbro je86,Juguetes,Hasbro,134.44
4029,Juguetes Lego wv04,Juguetes,Lego,96.51
4030,Juguetes Lego JU31,Juguetes,Lego,396.11
4031,Hogar IKEA Xv89,Hogar,IKEA,472.61
4032,Electrónica Xiaomi Hv87,Electrónica,Xiaomi,212.6
4033,Hogar IKEA mQ68,Hogar,IKEA,222.01
4034,Deportes Decathlon Fh47,Deportes,Decathlon,251.42
4035,Hogar Philips La61,Hogar,Philips,329.34
4036,Hogar IKEA Ls31,Hogar,IKEA,247.22
4037,Hogar Philips Du87,Hogar,Philips,133.07
4038,Hogar Rosen we33,Hogar,Rosen,391.65
4039,Deportes Wilson SC59,Deportes,Wilson,473.78
4040,Juguetes Hasbro gM37,Juguetes,Hasbro,377.67
4041,Hogar Philips sO31,Hogar,Philips,256.63
4042,Juguetes Mattel LK94,Juguetes,Mattel,125.72
4043,Vestuario Adidas Px74,Vestuario,Adidas,112.17
4044,Deportes Spalding ij17,Deportes,Spalding,224.08
4045,Deportes Decathlon yJ04,Deportes,Decathlon,95.68
4046,Juguetes Lego ET11,Juguetes,Lego,73.81
4047,Vestuario Zara Ly45,Vestuario,Zara,22.08
4048,Hogar CIC lW14,Hogar,CIC,264.52
4049,Electrónica Apple Gh08,Electrónica,Apple,1326.05
4050,Juguetes Mattel GB71,Juguetes,Mattel,487.53
4051,Electrónica Xiaomi wT07,Electrónica,Xiaomi,795.72
4052,Vestuario H&M NA46,Vestuario,H&M,79.38
4053,Hogar CIC Kh80,Hogar,CIC,447.67
4054,Vestuario Nike oq94,Vestuario,Nike,20.61
4055,Hogar Rosen sM11,Hogar,Rosen,65.78
4056,Deportes Spalding ML40,Deportes,Spalding,338.08
4057,Juguetes Mattel CT77,Juguetes,Mattel,272.62
4058,Hogar Rosen yy87,Hogar,Rosen,357.0
4059,Juguetes Mattel xZ40,Juguetes,Mattel,478.64
4060,Deportes Wilson Fj01,Deportes,Wilson,98.32
4061,Vestuario H&M Pn55,Vestuario,H&M,16.87
4062,Vestuario Nike oR13,Vestuario,Nike,60.72
4063,Vestuario H&M KA26,Vestuario,H&M,40.29
4064,Vestuario Nike hU43,Vestuario,Nike,27.8
4065,Vestuario Zara tJ61,Vestuario,Zara,63.39
4066,Electrónica Samsung Zu75,Electrónica,Samsung,951.47
4067,Deportes Wilson JT21,Deportes,Wilson,274.46
4068,Vestuario Zara SS99,Vestuario,Zara,16.6
4069,Vestuario Adidas Wb55,Vestuario,Adidas,50.0
4070,Juguetes Lego Bm69,Juguetes,Lego,376.28
4071,Juguetes Hasbro vz50,Juguetes,Hasbro,147.53
4072,Electrónica Samsung nf27,Electrónica,Samsung,366.06
4073,Deportes Wilson XB60,Deportes,Wilson,170.03
4074,Deportes Spalding pU47,Deportes,Spalding,249.08
4075,Vestuario Zara UE89,Vestuario,Zara,37.39
4076,Vestuario Nike iz37,Vestuario,Nike,17.86
4077,Electrónica Sony ma05,Electrónica,Sony,472.49
4078,Deportes Spalding qV14,Deportes,Spalding,158.18
4079,Deportes Spalding pG97,Deportes,Spalding,70.34
4080,Vestuario H&M iv19,Vestuario,H&M,93.11
4081,Vestuario Zara Sn67,Vestuario,Zara,99.55
4082,Electrónica Xiaomi hx97,Electrónica,Xiaomi,401.09
4083,Vestuario Adidas xL24,Vestuario,Adidas,83.02
4084,Vestuario H&M jL68,Vestuario,H&M,79.97
4085,Vestuario H&M dU42,Vestuario,H&M,91.54
4086,Hogar Philips ku05,Hogar,Philips,434.43
4087,Juguetes Mattel OP79,Juguetes,Mattel,65.11
4088,Electrónica Xiaomi qo19,Electrónica,Xiaomi,1209.32
4089,Deportes Spalding Xg10,Deportes,Spalding,253.88
4090,Juguetes Hasbro Zl48,Juguetes,Hasbro,457.21
4091,Deportes Decathlon Hg80,Deportes,Decathlon,417.0
4092,Deportes Wilson hs08,Deportes,Wilson,277.13
4093,Hogar IKEA MO37,Hogar,IKEA,13.44
4094,Hogar IKEA os06,Hogar,IKEA,68.49
4095,Hogar CIC LG48,Hogar,CIC,440.5
4096,Deportes Wilson Ei17,Deportes,Wilson,445.66
4097,Juguetes Hasbro kG91,Juguetes,Hasbro,382.4
4098,Deportes Spalding MY45,Deportes,Spalding,385.94
4099,Vestuario Nike YM55,Vestuario,Nike,119.73
4100,Hogar Philips EZ23,Hogar,Philips,402.28
4101,Hogar Philips Hu07,Hogar,Philips,203.55
4102,Hogar IKEA ZJ04,Hogar,IKEA,465.18
4103,Hogar Philips Nx62,Hogar,Philips,281.19
4104,Hogar Philips MM57,Hogar,Philips,212.23
4105,Electrónica Samsung oN09,Electrónica,Samsung,1136.02
4106,Hogar CIC xb90,Hogar,CIC,252.23
4107,Deportes Decathlon VO73,Deportes,Decathlon,213.29
4108,Deportes Decathlon nQ06,Deportes,Decathlon,111.93
4109,Deportes Wilson vY77,Deportes,Wilson,81.53
4110,Juguetes Lego WJ09,Juguetes,Lego,206.21
4111,Hogar Rosen fK55,Hogar,Rosen,116.4
4112,Deportes Spalding MI22,Deportes,Spalding,191.19
4113,Hogar Rosen XI02,Hogar,Rosen,384.12
4114,Juguetes Lego tK80,Juguetes,Lego,13.97
4115,Vestuario Nike Qm92,Vestuario,Nike,55.63
4116,Electrónica Xiaomi QF36,Electrónica,Xiaomi,1215.36
4117,Vestuario H&M DF86,Vestuario,H&M,104.93
4118,Vestuario H&M ZQ02,Vestuario,H&M,20.04
4119,Deportes Decathlon AY38,Deportes,Decathlon,103.96
4120,Juguetes Hasbro Om11,Juguetes,Hasbro,309.15
4121,Deportes Spalding Kz99,Deportes,Spalding,112.06
4122,Hogar IKEA Yt25,Hogar,IKEA,372.29
4123,Electrónica Xiaomi xp10,Electrónica,Xiaomi,696.3
4124,Electrónica Sony RY59,Electrónica,Sony,306.71
4125,Electrónica Sony ao29,Electrónica,Sony,462.05
4126,Deportes Decathlon nN87,Deportes,Decathlon,417.42
4127,Juguetes Hasbro aE16,Juguetes,Hasbro,369.76
4128,Deportes Wilson dJ76,Deportes,Wilson,73.72
4129,Deportes Decathlon zK74,Deportes,Decathlon,433.32
4130,Vestuario H&M Ci83,Vestuario,H&M,55.22
4131,Vestuario Adidas mW35,Vestuario,Adidas,91.3
4132,Juguetes Mattel Bw53,Juguetes,Mattel,268.19
4133,Hogar IKEA Yz10,Hogar,IKEA,104.22
4134,Deportes Wilson AS42,Deportes,Wilson,98.56
4135,Hogar IKEA TP37,Hogar,IKEA,498.76
4136,Juguetes Mattel Id30,Juguetes,Mattel,324.71
4137,Vestuario Adidas Hi55,Vestuario,Adidas,68.08
4138,Electrónica Apple Hf86,Electrónica,Apple,562.01
4139,Electrónica Xiaomi aH10,Electrónica,Xiaomi,525.01
4140,Deportes Decathlon og65,Deportes,Decathlon,252.89
4141,Vestuario Zara Ip34,Vestuario,Zara,75.26
4142,Deportes Spalding cz35,Deportes,Spalding,115.18
4143,Juguetes Mattel CP42,Juguetes,Mattel,162.54
4144,Electrónica Apple Oc50,Electrónica,Apple,1373.67
4145,Electrónica Apple Xn81,Electrónica,Apple,879.21
4146,Hogar CIC kd14,Hogar,CIC,484.93
4147,Hogar Philips va94,Hogar,Philips,60.5
4148,Electrónica Sony QE53,Electrónica,Sony,1413.04
4149,Hogar CIC hq20,Hogar,CIC,130.63
4150,Electrónica Samsung Nz43,Electrónica,Samsung,144.7
4151,Electrónica Xiaomi TI33,Electrónica,Xiaomi,720.88
4152,Juguetes Hasbro xn32,Juguetes,Hasbro,223.13
4153,Deportes Decathlon AO64,Deportes,Decathlon,158.61
4154,Hogar Rosen EC67,Hogar,Rosen,372.27
4155,Vestuario H&M rZ85,Vestuario,H&M,64.06
4156,Vestuario Nike ic45,Vestuario,Nike,76.1
4157,Deportes Spalding Ms73,Deportes,Spalding,149.74
4158,Juguetes Hasbro Wc93,Juguetes,Hasbro,443.6
4159,Hogar CIC MZ95,Hogar,CIC,230.1
4160,Hogar IKEA vx67,Hogar,IKEA,258.37
4161,Hogar Philips vy67,Hogar,Philips,197.8
4162,Juguetes Hasbro bW61,Juguetes,Hasbro,206.11
4163,Juguetes Mattel GQ87,Juguetes,Mattel,119.74
4164,Juguetes Hasbro Jh52,Juguetes,Hasbro,121.95
4165,Deportes Decathlon sQ49,Deportes,Decathlon,492.76
4166,Vestuario Nike nB59,Vestuario,Nike,78.5
4167,Deportes Wilson Ke79,Deportes,Wilson,48.55
4168,Hogar IKEA zK21,Hogar,IKEA,105.81
4169,Hogar CIC hA20,Hogar,CIC,390.55
4170,Vestuario Nike JV62,Vestuario,Nike,78.39
4171,Hogar Philips vW68,Hogar,Philips,297.76
4172,Electrónica Xiaomi OT42,Electrónica,Xiaomi,943.95
4173,Juguetes Hasbro DC77,Juguetes,Hasbro,271.64
4174,Vestuario Adidas vo74,Vestuario,Adidas,99.02
4175,Hogar Philips MW67,Hogar,Philips,53.82
4176,Electrónica Apple hS03,Electrónica,Apple,252.45
4177,Electrónica Sony lL31,Electrónica,Sony,1110.59
4178,Electrónica Xiaomi lP42,Electrónica,Xiaomi,328.0
4179,Juguetes Mattel pO66,Juguetes,Mattel,311.54
4180,Vestuario Nike LB21,Vestuario,Nike,68.56
4181,Juguetes Hasbro os23,Juguetes,Hasbro,253.75
4182,Electrónica Samsung cB64,Electrónica,Samsung,260.51
4183,Hogar CIC rz08,Hogar,CIC,424.79
4184,Hogar IKEA aF92,Hogar,IKEA,303.63
4185,Hogar CIC EP50,Hogar,CIC,16.26
4186,Electrónica Samsung qK93,Electrónica,Samsung,1090.07
4187,Hogar CIC ij49,Hogar,CIC,205.27
4188,Vestuario Adidas Cl94,Vestuario,Adidas,30.14
4189,Deportes Wilson Bc32,Deportes,Wilson,205.01
4190,Deportes Decathlon mq83,Deportes,Decathlon,122.85
4191,Vestuario Adidas Lj66,Vestuario,Adidas,39.18
4192,Vestuario H&M rD59,Vestuario,H&M,40.54
4193,Vestuario H&M zp28,Vestuario,H&M,86.01
4194,Juguetes Lego xt39,Juguetes,Lego,496.08
4195,Hogar IKEA Lt16,Hogar,IKEA,60.27
4196,Electrónica Xiaomi ya11,Electrónica,Xiaomi,1309.21
4197,Vestuario Zara Px27,Vestuario,Zara,38.76
4198,Juguetes Lego wO46,Juguetes,Lego,240.94
4199,Deportes Spalding Jo80,Deportes,Spalding,252.94
4200,Deportes Spalding sB85,Deportes,Spalding,145.47
4201,Hogar Philips za21,Hogar,Philips,389.22
4202,Juguetes Lego Hf62,Juguetes,Lego,356.41
4203,Vestuario Zara Vt97,Vestuario,Zara,85.77
4204,Juguetes Lego gh21,Juguetes,Lego,278.0
4205,Vestuario Adidas tI69,Vestuario,Adidas,112.77
4206,Deportes Wilson wV85,Deportes,Wilson,167.24
4207,Hogar CIC Yp78,Hogar,CIC,290.09
4208,Deportes Decathlon ng22,Deportes,Decathlon,448.78
4209,Electrónica Sony MK95,Electrónica,Sony,651.42
4210,Deportes Decathlon Fd99,Deportes,Decathlon,234.11
4211,Hogar Philips OA86,Hogar,Philips,421.37
4212,Electrónica Xiaomi dS88,Electrónica,Xiaomi,1291.75
4213,Deportes Wilson im34,Deportes,Wilson,445.98
4214,Vestuario Zara ef35,Vestuario,Zara,35.37
4215,Deportes Wilson YI69,Deportes,Wilson,287.46
4216,Deportes Decathlon vk50,Deportes,Decathlon,144.1
4217,Electrónica Samsung aT59,Electrónica,Samsung,185.16
4218,Electrónica Apple hN61,Electrónica,Apple,374.84
4219,Vestuario Nike VA60,Vestuario,Nike,25.21
4220,Juguetes Hasbro Hd57,Juguetes,Hasbro,228.83
4221,Juguetes Mattel cy07,Juguetes,Mattel,276.33
4222,Vestuario H&M Dp70,Vestuario,H&M,29.38
4223,Hogar CIC Kp47,Hogar,CIC,315.79
4224,Electrónica Xiaomi bV10,Electrónica,Xiaomi,429.55
4225,Hogar Rosen yF98,Hogar,Rosen,256.42
4226,Juguetes Hasbro dk34,Juguetes,Hasbro,438.25
4227,Deportes Spalding dJ65,Deportes,Spalding,151.79
4228,Deportes Decathlon wH06,Deportes,Decathlon,306.21
4229,Vestuario Nike Vh24,Vestuario,Nike,41.84
4230,Juguetes Hasbro hM81,Juguetes,Hasbro,274.43
4231,Juguetes Lego hm24,Juguetes,Lego,327.17
4232,Vestuario Nike Ku22,Vestuario,Nike,92.37
4233,Vestuario Zara ma41,Vestuario,Zara,54.9
4234,Vestuario H&M ej04,Vestuario,H&M,92.82
4235,Juguetes Mattel dB73,Juguetes,Mattel,276.54
4236,Electrónica Xiaomi Ft96,Electrónica,Xiaomi,114.41
4237,Juguetes Mattel wc67,Juguetes,Mattel,468.79
4238,Deportes Wilson jY42,Deportes,Wilson,316.2
4239,Vestuario Adidas eq42,Vestuario,Adidas,76.15
4240,Hogar CIC jB39,Hogar,CIC,328.83
4241,Deportes Wilson bI52,Deportes,Wilson,221.77
4242,Deportes Spalding zl11,Deportes,Spalding,246.25
4243,Electrónica Sony Bp30,Electrónica,Sony,1062.35
4244,Vestuario H&M WP76,Vestuario,H&M,56.24
4245,Vestuario Adidas fz25,Vestuario,Adidas,108.03
4246,Electrónica Sony Jg01,Electrónica,Sony,782.94
4247,Hogar Rosen af94,Hogar,Rosen,459.12
4248,Juguetes Lego yT92,Juguetes,Lego,312.68
4249,Deportes Decathlon yK01,Deportes,Decathlon,226.91
4250,Electrónica Xiaomi KG05,Electrónica,Xiaomi,744.96
4251,Electrónica Apple pK10,Electrónica,Apple,651.0
4252,Deportes Wilson LZ17,Deportes,Wilson,160.93
4253,Vestuario Nike vP83,Vestuario,Nike,44.4
4254,Deportes Decathlon Db44,Deportes,Decathlon,295.59
4255,Deportes Decathlon HE12,Deportes,Decathlon,177.93
4256,Electrónica Xiaomi Pg07,Electrónica,Xiaomi,441.54
4257,Deportes Wilson Oc77,Deportes,Wilson,387.26
4258,Hogar IKEA kB79,Hogar,IKEA,341.32
4259,Deportes Decathlon Ly13,Deportes,Decathlon,236.73
4260,Deportes Decathlon DX48,Deportes,Decathlon,267.61
4261,Electrónica Apple Ji57,Electrónica,Apple,1016.15
4263,Vestuario H&M hH05,Vestuario,H&M,96.73
4264,Hogar IKEA Xl28,Hogar,IKEA,119.91
4265,Vestuario H&M SS81,Vestuario,H&M,21.53
4266,Juguetes Hasbro pb52,Juguetes,Hasbro,305.26
4267,Juguetes Hasbro tn65,Juguetes,Hasbro,373.19
4268,Deportes Spalding wN92,Deportes,Spalding,199.38
4269,Deportes Decathlon ZQ58,Deportes,Decathlon,313.63
4270,Vestuario Zara YO37,Vestuario,Zara,58.2
4271,Deportes Decathlon fZ97,Deportes,Decathlon,87.52
4272,Deportes Wilson Aq17,Deportes,Wilson,176.87
4273,Hogar IKEA up52,Hogar,IKEA,274.17
4274,Deportes Decathlon Xy26,Deportes,Decathlon,216.89
4275,Electrónica Sony LC60,Electrónica,Sony,137.22
4276,Juguetes Lego dJ18,Juguetes,Lego,452.61
4277,Deportes Wilson xG70,Deportes,Wilson,90.69
4278,Vestuario Nike Pl38,Vestuario,Nike,35.37
4279,Juguetes Lego PJ61,Juguetes,Lego,215.35
4280,Electrónica Sony fQ13,Electrónica,Sony,256.05
4281,Electrónica Xiaomi jU99,Electrónica,Xiaomi,595.02
4282,Deportes Spalding UL96,Deportes,Spalding,380.5
4283,Vestuario Zara gf69,Vestuario,Zara,74.77
4284,Hogar Rosen HV99,Hogar,Rosen,460.84
4285,Deportes Decathlon Xe08,Deportes,Decathlon,469.97
4286,Vestuario Zara ln41,Vestuario,Zara,104.9
4287,Deportes Decathlon qA81,Deportes,Decathlon,317.95
4288,Hogar Rosen AX05,Hogar,Rosen,203.54
4289,Juguetes Mattel Ns28,Juguetes,Mattel,106.07
4290,Hogar IKEA up36,Hogar,IKEA,461.12
4291,Juguetes Lego qM09,Juguetes,Lego,329.0
4292,Hogar CIC Jx48,Hogar,CIC,48.59
4293,Deportes Decathlon aW16,Deportes,Decathlon,255.7
4294,Vestuario H&M To94,Vestuario,H&M,25.02
4295,Hogar Philips Ea44,Hogar,Philips,85.16
4296,Hogar Rosen TK77,Hogar,Rosen,153.27
4297,Electrónica Samsung Cd98,Electrónica,Samsung,933.99
4298,Electrónica Samsung rz29,Electrónica,Samsung,649.36
4299,Juguetes Lego oG81,Juguetes,Lego,415.51
4300,Deportes Decathlon vQ12,Deportes,Decathlon,68.07
4301,Vestuario Nike Sx05,Vestuario,Nike,101.67
4302,Juguetes Hasbro AZ99,Juguetes,Hasbro,136.44
4303,Electrónica Xiaomi Mu93,Electrónica,Xiaomi,1263.1
4304,Hogar Rosen Qw47,Hogar,Rosen,459.13
