id_transaccion,fecha_hora,id_usuario,id_producto,id_bodega,cantidad,precio_final_local,canal_venta,clics_previos,dias_demora_real
43812,2025-10-13T00:34:41,4568,3236,1695,4,167970.18,App,21,4
43813,2025-06-02T15:33:07,5947,4941,714,1,466200.0,Web,4,1
43814,2025-06-06T09:02:03,8125,4530,1087,1,471480.0,Web,2,3
43815,2025-12-13T01:37:57,1254,2408,30,1,110262.0,Web,1,4
43816,2025-09-25T04:33:33,2259,2426,991,1,355.72,Web,4,4
43817,2025-11-13T10:58:25,6428,1101,1834,1,154800.0,Web,4,5
43818,2025-04-15T12:41:18,6291,3015,1747,3,4182255.28,Web,58,2
43819,2025-04-30T05:33:11,2125,128,1557,3,7584931.39,App,41,6
43820,2025-01-21T15:02:56,334,1016,1476,4,103142.71,Web,27,5
43821,2025-01-29T22:58:09,2402,3734,319,3,189117.68,App,35,3
43822,2026-03-05T06:20:25,2130,3397,942,3,3980830.42,App,23,4
43823,2025-04-13T18:02:21,3278,1365,1658,3,3722.0,Web,39,5
43824,2025-07-22T14:52:11,997,3246,540,1,5136.27,App,43,6
43825,2025-05-12T08:57:50,1354,1812,1393,5,6504.6,App,33,6
43826,2025-07-28T03:51:23,2317,2238,1973,1,1262440.0,Web,8,7
43827,2025-03-01T05:08:26,116,3477,801,1,193.12,Web,6,2
43828,2025-12-28T12:24:06,2077,3506,1110,1,127952.8,Web,1,2
43829,2026-05-14T14:46:08,7876,3512,804,4,1071.72,Web,45,8
43830,2025-05-04T11:41:29,1237,13,1146,3,538223.65,App,33,1
43831,2025-09-12T03:14:39,4322,1695,580,1,1441.09,Web,6,5
43832,2025-03-14T04:33:34,3824,4587,636,1,365030.2,Web,1,4
43833,2025-06-10T12:33:45,855,3117,1113,1,5413.91,Web,3,3
43834,2025-05-16T07:17:24,7836,4599,770,1,21563.6,Web,3,4
43835,2025-10-01T13:42:53,534,2609,1508,1,1961200.0,Web,1,5
43836,2026-02-12T18:41:38,1505,2381,26,1,1135003.0,Web,7,5
43837,2025-08-04T08:19:04,47,2961,667,1,1851.12,App,26,4
43838,2026-04-07T15:47:30,435,2545,914,1,42835.8,Web,8,2
43839,2026-02-09T05:56:19,6639,3626,415,1,674440.0,Web,1,1
43840,2024-12-19T17:19:33,3647,3329,395,2,1561001.63,App,23,3
43841,2025-06-07T22:51:49,1144,2664,197,1,415.39,Web,3,4
43842,2024-12-30T09:36:59,4252,2395,59,2,3212.62,App,45,2
43843,2026-02-04T20:54:48,4487,706,366,4,1439.49,App,26,6
43844,2024-12-26T14:49:39,5651,15,1023,4,1282868.52,Web,34,5
43845,2025-03-13T15:22:25,2183,3690,1436,1,628320.0,Web,3,3
43846,2025-08-03T11:16:48,1705,3536,386,3,919489.72,App,53,7
43847,2025-12-12T23:23:02,5476,4341,145,1,362920.0,Web,8,7
43848,2025-08-05T03:42:49,4662,1811,477,1,246400.0,Web,3,2
43849,2025-04-03T06:59:00,1294,3408,176,1,1090.8,Web,3,2
43850,2026-05-10T21:28:16,7386,2629,455,1,449357.6,Web,2,4
43851,2025-05-29T23:11:59,415,67,1749,1,390400.0,Web,6,2
43852,2025-12-26T02:11:16,3659,4938,189,5,1229841.46,App,43,3
43853,2026-04-21T14:16:02,8005,4697,1786,1,389282.19,App,44,5
43854,2025-09-23T10:45:50,6752,4423,976,1,460562.4,Web,5,2
43855,2025-11-06T19:55:08,3959,3498,1596,4,2374864.73,App,54,5
43856,2025-05-01T18:08:33,1910,3202,908,1,44847.4,Web,2,1
43857,2025-03-17T16:48:49,621,4728,683,3,718.19,Web,27,3
43858,2024-12-31T04:03:10,2639,3737,1018,1,670.95,Web,4,1
43859,2025-03-16T18:10:01,1334,3761,1627,1,738903.59,App,28,3
43860,2025-10-30T23:52:45,5849,2377,1402,1,3031920.0,Web,5,4
43861,2026-01-01T03:17:04,7793,1987,901,1,92561.8,Web,8,4
43862,2025-11-22T06:56:46,6004,112,443,1,1483.72,Web,7,4
43863,2025-11-30T06:52:09,2684,1592,636,2,544558.23,App,24,5
43864,2026-02-05T08:39:19,4922,4219,636,3,59798.76,Web,58,5
43865,2025-11-26T15:33:06,5711,2309,561,1,265440.0,Web,8,5
43866,2025-10-21T21:24:02,6442,4940,1394,5,7668.26,Web,36,6
43867,2026-01-17T05:09:52,7428,4357,1923,4,2229080.82,Web,26,4
43868,2026-04-23T17:19:50,8082,1170,1776,2,528321.43,Web,49,4
43869,2025-08-15T03:32:36,1032,1781,1632,1,2814186.92,App,17,3
43870,2026-02-17T00:33:50,340,2027,1019,1,665.18,Web,4,2
43871,2025-11-19T19:50:48,160,3438,831,3,2013017.13,App,60,2
43872,2025-09-22T05:42:36,7232,1387,202,1,228040.0,Web,4,3
43873,2025-05-17T02:04:23,1234,2231,188,2,478929.6,App,57,2
43874,2025-12-12T01:45:59,3727,3423,1702,1,116.29,Web,7,3
43875,2025-07-08T14:56:39,1751,3904,1935,1,347320.6,Web,6,3
43876,2025-06-18T22:42:52,8605,1,1089,1,1633.16,Web,2,2
43877,2025-02-11T23:12:39,4241,338,1175,1,1000.95,Web,7,1
43878,2025-08-29T03:32:33,167,1955,1453,3,904679.14,Web,21,4
43879,2025-07-18T01:27:02,6329,4757,1573,1,28707.6,Web,3,4
43880,2025-10-26T22:54:44,4922,4943,689,4,318807.54,Web,45,8
43881,2026-03-26T17:49:07,9449,593,138,1,578280.0,Web,2,6
43882,2026-01-15T05:30:24,1226,815,815,5,4269649.2,App,35,7
43883,2025-06-05T01:34:19,2046,3566,1978,2,250555.91,Web,44,4
43884,2026-02-26T09:08:40,2667,3669,484,1,4543761.07,App,40,3
43885,2024-12-26T22:23:52,3388,1243,1457,1,311.14,Web,2,1
43886,2026-04-27T14:06:59,1487,252,1976,3,615653.94,App,58,5
43887,2025-12-14T22:11:05,1239,633,1959,2,508984.69,Web,51,5
43888,2025-02-12T06:07:34,7577,2626,1107,1,803840.0,Web,6,4
43889,2026-01-29T17:00:56,681,1846,797,2,7204.8,App,52,5
43890,2025-02-21T23:37:09,8742,269,167,2,166.4,Web,46,4
43891,2025-07-22T17:25:14,2936,730,768,2,201917.39,App,40,2
43892,2025-09-14T22:22:23,1791,4286,326,1,98606.0,Web,3,2
43893,2025-11-27T15:36:37,7723,129,690,1,275316.6,Web,5,7
43894,2025-09-19T09:25:28,4709,344,1278,1,90249.4,Web,8,6
43895,2025-11-24T19:18:44,4907,335,26,1,417773.6,Web,7,5
43896,2025-12-03T16:48:26,3117,3026,423,5,1476481.4,App,57,6
43897,2025-02-27T22:04:38,1302,202,886,1,54773.8,Web,2,5
43898,2025-03-28T21:59:18,4222,3886,41,2,133051.94,Web,32,5
43899,2025-06-10T09:02:27,3408,790,1968,5,11202836.05,Web,25,7
43900,2024-12-24T21:12:04,87,4183,1796,2,629546.2,App,37,5
43901,2025-01-23T00:20:55,7904,4457,744,1,5016444.0,App,43,6
43902,2026-06-02T13:19:32,9022,2331,780,2,2031.87,App,34,3
43903,2026-02-26T09:16:53,1338,457,1860,4,218.82,Web,38,4
43904,2025-10-26T18:26:24,1137,45,537,1,1685040.0,Web,3,4
43905,2025-11-05T18:33:25,1521,4681,1467,1,138584.2,Web,8,2
43906,2025-07-29T22:56:17,7356,1384,547,1,411.22,Web,8,6
43907,2025-12-05T09:23:18,6385,3185,175,4,288720.88,App,38,6
43908,2025-12-01T07:52:36,6869,1120,718,1,15848.4,Web,6,2
43909,2025-07-01T09:42:15,8457,1676,1965,2,7631.65,App,28,1
43910,2025-12-10T16:32:43,7588,369,812,5,6846338.76,Web,37,8
43911,2025-04-07T10:49:38,4826,3582,854,1,231851.0,Web,5,1
43912,2025-07-03T06:36:53,1377,694,1774,4,3552439.69,App,46,4
43913,2025-04-14T08:24:43,6617,1772,1322,3,4066.1,App,29,4
43914,2026-01-10T18:39:39,6638,2771,199,1,132720.0,Web,8,3
43915,2026-02-13T08:33:09,4109,3225,278,3,8019534.07,Web,40,3
43916,2026-03-04T07:10:09,7167,4291,1282,1,309260.0,Web,5,5
43917,2026-01-20T16:55:36,4401,2546,1556,1,234.38,Web,8,2
43918,2025-03-09T05:22:57,8764,3636,1425,5,4783.37,Web,21,6
43919,2026-04-04T05:48:39,3047,1508,544,1,111360.0,Web,8,5
43920,2025-06-06T20:31:39,8079,1270,1267,1,12793.4,Web,8,3
43921,2025-03-26T13:47:17,9781,1068,811,1,64880.0,Web,6,5
43922,2026-04-28T21:24:26,4694,4920,1886,2,328935.78,Web,60,7
43923,2026-02-14T20:37:12,4595,1790,545,2,201002.66,App,33,6
43924,2025-04-14T00:57:25,1452,4391,122,3,3719.07,Web,29,1
43925,2025-12-12T18:54:48,9794,4150,858,2,1046.19,App,32,6
43926,2025-06-29T20:28:22,2518,4041,1448,1,1026520.0,Web,7,1
43927,2026-03-09T21:54:54,6974,3864,1542,3,142310.45,Web,54,2
43928,2026-03-20T07:06:35,7570,3150,326,2,1625482.85,App,25,4
43929,2026-04-11T19:02:42,9494,251,1715,5,4667.84,App,40,8
43930,2025-03-24T09:38:14,8571,308,1875,3,2315603.76,Web,56,2
43931,2024-12-18T22:44:09,7820,1864,1564,1,384.34,Web,7,5
43932,2026-04-25T20:34:56,4380,2298,792,1,612320.0,Web,4,1
43933,2025-11-19T04:15:04,9196,1737,629,2,2579.51,Web,52,5
43934,2026-05-04T20:48:24,876,1630,834,4,249799.5,App,46,5
43935,2026-03-02T13:14:25,8065,4685,64,5,11843459.81,Web,47,2
43936,2025-02-17T16:31:51,9130,2366,1395,2,888814.57,App,49,1
43937,2025-01-20T07:47:08,2791,749,1164,1,1732.65,Web,3,1
43938,2025-09-21T15:25:57,7779,2498,334,2,1522099.37,Web,23,3
43939,2025-10-03T08:45:32,2130,416,1427,3,11722203.11,App,28,4
43940,2025-08-03T20:17:36,1774,737,1578,5,1236997.31,App,35,7
43941,2025-11-16T00:53:52,2001,30,1138,5,5785.73,Web,38,3
43942,2025-10-13T01:54:19,9833,1792,118,5,161055.86,App,37,4
43943,2025-05-07T03:19:41,4058,3181,966,1,1912960.0,Web,1,3
43944,2025-06-09T12:51:42,9333,3818,1768,1,1434240.0,Web,3,2
43945,2026-01-15T00:37:37,4307,2322,1691,1,1080680.0,Web,3,2
43946,2025-03-29T12:38:27,8400,4043,511,2,751013.26,Web,51,7
43947,2025-01-06T09:58:06,9830,2655,371,1,849731.8,Web,8,2
43948,2024-12-27T15:00:47,5373,2302,344,1,437.51,Web,6,6
43949,2026-01-26T07:31:44,3529,1702,1947,5,2802.4,Web,49,9
43950,2026-04-17T08:02:53,2181,352,1950,1,320.85,Web,1,7
43951,2025-09-07T13:21:36,2874,3741,1640,1,185979.0,Web,7,1
43952,2025-08-25T21:16:04,8196,2054,1934,4,5490806.91,App,22,3
43953,2026-05-18T09:43:38,3282,1635,869,2,5324568.99,App,28,2
43954,2025-11-23T03:12:58,1521,3689,1009,1,158352.4,Web,5,3
43955,2026-05-20T00:54:04,3360,809,1140,3,1080807.84,Web,58,1
43956,2026-06-15T02:29:39,5187,1663,1928,1,1339360.0,Web,4,4
43957,2025-02-04T23:44:10,5954,691,1476,2,1992634.88,Web,45,4
43958,2025-02-01T13:22:43,2100,4074,1555,4,3000157.4,App,31,6
43959,2025-10-11T07:52:57,193,1005,1127,2,1928089.12,App,20,5
43960,2025-07-05T02:24:22,6226,2996,354,1,1704520.0,Web,5,3
43961,2025-04-20T20:10:42,2296,2191,719,4,1130.77,Web,53,5
43962,2024-12-29T06:14:46,1224,2753,855,3,3182284.03,Web,53,1
43963,2025-11-11T03:57:21,6458,997,1991,5,957377.69,App,30,5
43964,2026-03-06T02:39:40,2264,2431,25,3,3628057.14,Web,44,2
43965,2025-10-28T05:10:24,292,3927,1959,1,19486.2,Web,3,6
43966,2025-03-03T13:08:58,9524,2954,1438,4,521.55,App,33,8
43967,2025-10-16T23:08:24,4975,1956,1893,2,751436.28,Web,38,4
43968,2025-11-05T07:55:13,7870,1455,86,1,61.65,Web,3,3
43969,2025-01-02T17:13:24,7864,126,1747,1,425080.0,Web,5,4
43970,2025-10-24T20:16:58,1066,2887,1192,1,288147.6,Web,5,3
43971,2025-11-07T21:28:10,3559,2252,988,4,9960.13,App,34,4
43972,2025-05-15T02:26:04,8405,3523,1779,3,200.63,App,48,6
43973,2025-07-09T21:23:43,4183,1043,1224,4,451.24,App,55,5
43974,2025-09-11T22:57:25,6668,3447,789,4,612.17,App,26,5
43975,2025-09-01T19:25:53,249,3468,465,1,64.12,Web,1,1
43976,2025-11-03T15:35:55,5425,4503,1771,1,190520.0,Web,4,5
43977,2025-05-31T11:35:49,4354,4887,1401,4,510971.43,Web,36,4
43978,2026-03-13T04:13:06,965,4800,321,2,2262577.64,App,17,2
43979,2025-05-14T09:52:54,3624,1628,613,2,336120.93,Web,37,3
43980,2026-03-22T10:45:19,4841,3416,718,2,537304.23,App,25,4
43981,2025-06-25T11:14:40,1639,2136,1587,1,332.48,Web,5,3
43982,2025-10-29T18:20:21,8046,1510,1568,1,4236160.0,Web,7,5
43983,2026-05-24T14:19:01,3909,999,1062,5,64895.37,App,30,5
43984,2025-07-23T22:12:32,4210,4483,1853,1,340703.0,Web,7,4
43985,2025-04-30T06:10:49,7488,3928,1982,2,1660074.0,App,20,4
43986,2026-03-23T19:44:10,8547,1584,1156,1,373.28,Web,3,3
43987,2026-04-04T11:33:16,8888,577,727,5,4289.21,Web,52,5
43988,2025-11-13T00:27:59,346,2892,1374,4,335031.03,App,48,6
43989,2025-02-18T04:53:43,4911,4997,725,1,288840.0,Web,5,4
43990,2025-05-08T17:53:10,7896,3944,1169,1,694.31,Web,8,6
43991,2025-10-01T20:34:56,7659,1086,1769,3,173601.16,App,60,5
43992,2025-10-17T08:29:48,9830,2408,1639,1,110262.0,Web,7,6
43993,2026-05-20T23:46:42,6886,1056,575,1,3584.61,App,32,2
43994,2025-08-13T02:26:27,906,2638,1051,3,9088082.65,App,35,1
43995,2026-04-16T23:18:04,8142,2920,1632,2,5201016.48,Web,27,4
43996,2026-04-27T10:37:49,7436,1723,769,1,200.48,Web,5,4
43997,2025-05-22T18:58:40,6742,4812,732,3,863.98,Web,27,5
43998,2024-12-25T02:35:14,2035,446,1134,1,654.19,Web,7,3
43999,2025-08-11T21:19:01,6208,1233,62,3,117268.44,Web,25,4
44000,2025-05-28T03:19:13,126,3208,766,5,4661522.87,Web,23,6
44001,2026-01-11T12:13:57,3533,4707,561,1,3145377.52,App,24,6
44002,2026-02-11T18:25:15,2389,2574,11,1,261.34,Web,3,2
44003,2026-03-30T21:40:38,5253,2457,1142,1,25624.4,Web,4,3
44004,2025-05-04T15:41:41,3775,3367,1061,3,1555.91,Web,25,4
44005,2025-12-29T00:42:54,3734,2654,910,1,269281.8,Web,8,4
44006,2025-08-13T12:43:26,4212,2386,356,1,450200.0,Web,3,2
44007,2026-05-16T20:22:36,5927,3604,1086,3,264227.94,App,45,6
44008,2025-11-08T19:57:48,7736,1963,54,1,402085.0,Web,8,4
44009,2025-11-26T03:16:19,5314,580,490,1,107601.8,Web,1,4
44010,2026-02-25T17:38:26,4009,4516,515,3,2857.55,Web,44,5
44011,2025-05-03T01:51:19,7095,2791,35,1,105016.8,Web,2,3
44012,2026-01-14T05:16:24,11,1487,177,2,10500.86,App,45,5
44013,2025-09-09T09:15:47,5245,691,1049,5,4554253.83,App,26,6
44014,2026-01-15T20:55:28,2844,4129,1831,4,5317.18,App,44,4
44015,2025-07-23T21:28:56,6479,4379,1508,1,758480.0,Web,1,3
44016,2025-05-13T11:27:35,5009,4229,192,1,167360.0,Web,5,7
44017,2025-03-08T03:18:11,5556,4442,356,1,48280.0,Web,4,5
44018,2025-03-13T04:33:33,8258,3254,502,3,121571.45,Web,24,5
44019,2025-02-27T13:10:38,7036,3948,1318,2,952.12,Web,50,3
44020,2025-09-30T07:54:41,1417,412,647,1,335800.0,Web,4,5
44021,2026-03-08T10:26:17,7002,990,816,1,765400.0,Web,3,3
44022,2026-02-25T05:15:41,4451,4531,674,1,384206.2,Web,5,2
44023,2025-01-13T15:09:02,4803,423,1560,2,2176994.32,App,25,5
44024,2025-07-30T23:37:20,3738,3209,879,1,1759520.0,Web,2,5
44025,2025-09-27T22:44:07,8908,3809,20,5,334.27,Web,57,2
44026,2025-09-22T02:52:15,5040,2399,1942,1,70490.6,Web,3,5
44027,2025-08-16T16:25:19,7235,583,414,1,236193.8,Web,3,6
44028,2025-12-29T02:00:25,3390,4572,1066,2,5389.53,App,44,6
44029,2025-11-06T00:17:11,2358,2653,1947,1,412.5,Web,4,6
44030,2026-03-22T06:10:11,8363,1728,313,1,1242.94,Web,3,4
44031,2025-05-08T02:12:26,1349,2062,1010,4,1142.23,Web,22,3
44032,2025-04-08T12:05:15,3834,1351,1771,1,433880.0,Web,3,4
44033,2026-04-09T02:27:35,5368,4343,1158,1,336.41,Web,5,7
44034,2026-01-29T04:57:27,9201,1489,1254,1,192502.6,Web,5,6
44035,2026-03-16T04:41:03,1201,2416,663,5,3715.96,Web,37,6
44036,2025-11-18T10:29:13,3938,2294,1566,3,491.33,Web,44,5
44037,2026-03-09T13:30:17,2311,3256,1752,5,3721.65,Web,22,1
44038,2025-12-25T02:24:47,7605,1982,102,5,8696.52,App,37,4
44039,2025-03-28T15:52:15,329,1720,392,1,389.44,Web,5,1
44040,2025-07-07T16:15:06,1886,3687,901,4,297014.45,App,40,9
44041,2025-12-30T01:31:43,1641,2685,1582,2,1584.43,App,36,2
44042,2025-11-29T00:05:19,7157,2126,441,1,348440.0,Web,7,6
44043,2026-03-24T14:48:58,4284,3967,1704,2,323834.07,App,43,3
44044,2026-01-29T02:32:51,8273,3885,607,1,33821.2,Web,5,1
44045,2026-01-21T12:03:16,730,2394,399,1,1082760.0,Web,8,4
44046,2025-01-23T00:44:37,5041,904,843,2,827596.09,App,43,6
44047,2025-11-15T07:31:12,8988,1776,793,4,79737.9,App,42,3
44048,2025-11-03T01:47:32,6277,2988,670,1,112527.4,Web,6,3
44049,2025-07-12T17:24:12,664,2005,1964,4,6495782.7,Web,56,7
44050,2026-01-15T07:58:05,21,2402,595,1,1514120.0,Web,2,5
44051,2026-05-03T01:55:29,9303,1570,1245,1,442080.0,Web,2,5
44052,2026-01-14T22:50:11,8130,3204,72,2,5842.56,App,37,4
44053,2025-02-23T11:48:44,5013,4834,1410,1,517.31,Web,7,3
44054,2025-07-29T19:19:07,1323,3551,268,1,918320.0,Web,3,2
44055,2025-04-17T19:43:59,9842,538,1213,1,141767.25,App,33,6
44056,2026-04-28T19:54:05,6837,3616,1385,1,1488.61,App,24,2
44057,2025-01-15T17:29:22,2831,4422,506,1,841.38,App,44,3
44058,2026-05-08T04:34:38,5465,2491,675,1,377052.8,Web,5,1
44059,2026-05-10T10:00:34,3893,4890,576,1,57048.6,Web,4,1
44060,2025-12-11T22:00:49,6582,4775,696,3,3245.97,App,27,4
44061,2026-05-07T14:51:55,475,4807,1255,1,110160.0,Web,1,2
44062,2026-01-09T04:40:30,7825,1255,155,5,2336410.42,App,35,7
44063,2026-06-16T19:30:44,7258,2309,133,1,62378.4,Web,8,1
44064,2025-02-17T08:11:14,2490,4954,697,5,1420.62,Web,53,3
44065,2025-03-02T14:51:26,6076,4125,389,4,5042.83,Web,52,4
44066,2025-10-04T21:21:41,1811,3675,219,1,1555.99,Web,4,4
44067,2026-03-02T03:44:58,405,2135,787,1,224472.0,Web,8,1
44068,2025-08-26T02:09:30,5671,2418,123,4,864558.45,Web,45,5
44069,2025-03-01T13:08:20,5867,2969,544,2,255839.58,Web,33,3
44070,2025-06-23T14:51:24,1110,4902,443,4,1487.11,Web,25,7
44071,2025-02-11T11:41:08,5091,3283,301,1,1119840.0,Web,2,5
44072,2025-06-29T05:32:09,2001,2396,127,3,828.34,App,38,6
44073,2025-01-24T13:14:22,8935,4760,262,2,582.68,App,21,7
44074,2025-10-24T17:47:40,2917,1570,695,3,1056.37,Web,29,3
44075,2026-01-23T22:31:30,8671,1408,1208,1,405187.0,Web,5,4
44076,2025-04-28T07:11:29,283,1578,926,1,137832.2,Web,5,6
44077,2026-06-12T11:55:11,6104,4939,640,1,376.61,Web,1,2
44078,2026-03-09T15:45:14,5021,2268,1478,1,4472280.0,Web,8,2
44079,2025-12-01T04:12:41,6969,4390,1661,2,1464.43,Web,46,6
44080,2026-05-03T15:13:07,1780,1135,654,5,2029839.37,App,27,7
44081,2025-07-31T11:37:57,5437,275,1765,2,2131049.24,Web,26,5
44082,2025-10-25T04:43:11,4186,3576,1394,1,1460.66,Web,6,4
44083,2026-01-09T09:51:33,4200,4389,389,4,4043.59,Web,39,3
44084,2025-05-04T03:50:32,1771,3174,1812,2,1835.7,App,49,3
44085,2026-04-17T17:56:58,7383,3372,1202,5,328.45,App,48,5
44086,2025-01-18T10:41:57,1521,551,1639,1,297275.0,Web,4,2
44087,2025-11-05T15:15:28,6239,32,576,5,805304.17,App,60,3
44088,2025-05-05T02:02:20,9016,147,1667,1,548.89,Web,8,3
44089,2025-11-22T17:44:43,3065,3818,1917,4,4219.14,App,25,9
44090,2025-01-22T09:47:54,8463,2402,460,1,1514120.0,Web,6,3
44091,2026-02-14T21:36:33,7894,3922,1150,5,506.37,App,41,2
44092,2025-12-31T23:06:16,4805,4849,773,1,995880.0,Web,3,4
44093,2025-10-18T19:38:17,404,1624,1314,1,986.44,Web,6,3
44094,2026-04-05T06:19:07,9291,1213,1231,1,98239.4,Web,3,1
44095,2025-04-24T02:24:16,3968,1315,144,1,321720.0,Web,2,4
44096,2025-08-06T07:34:12,472,1665,1334,1,561160.0,Web,5,2
44097,2025-08-03T20:55:32,6765,1950,228,3,475.8,App,39,4
44098,2025-10-06T07:23:04,3473,2564,9,1,118.84,Web,4,4
44099,2026-03-03T08:08:45,4019,2820,1071,1,1136867.63,App,28,2
44100,2025-05-01T02:18:20,4011,1509,1018,5,6298.35,Web,45,5
44101,2025-06-23T18:10:14,4736,3647,282,4,2499.14,Web,57,8
44102,2026-02-14T13:52:48,6168,133,1203,1,312493.6,Web,6,2
44103,2025-06-05T16:13:17,5314,3624,1941,1,219142.2,Web,7,2
44104,2026-03-30T07:34:27,4667,1985,700,3,238689.73,App,54,5
44105,2025-08-28T17:43:05,75,1149,92,3,1057774.93,Web,20,3
44106,2025-03-13T20:45:58,1279,3007,603,1,1599.41,Web,4,3
44107,2025-01-21T14:31:44,9559,231,1369,5,7698547.45,App,51,4
44108,2025-01-03T02:11:43,2640,4656,1967,1,1758.71,Web,2,6
44109,2025-09-07T06:16:03,1453,4569,1550,4,9376.09,App,38,7
44110,2025-02-03T00:19:38,9132,1751,1966,1,298336.29,App,15,7
44111,2025-01-23T05:03:17,1790,1938,1605,2,1032.62,Web,25,3
44112,2025-09-05T15:26:15,5154,4217,791,3,1521.64,Web,31,1
44113,2024-12-21T11:43:38,8704,426,692,4,540070.75,App,36,7
44114,2026-06-08T08:32:17,4940,705,543,1,1276960.0,Web,4,6
44115,2025-11-20T04:36:49,5968,3385,1576,2,2179647.56,App,60,4
44116,2026-05-16T08:30:01,9170,1475,1142,1,13630.0,Web,2,1
44117,2025-12-13T17:55:34,2716,1611,526,2,1343496.92,Web,27,1
44118,2025-06-05T11:03:53,464,3303,1516,3,974103.08,Web,27,6
44119,2026-01-11T15:58:54,5415,2869,1796,2,356398.8,App,32,6
44120,2026-01-04T08:11:58,3022,2756,1578,1,81200.0,Web,8,4
44121,2025-07-16T02:28:51,511,490,1634,1,84571.8,Web,5,4
44122,2026-02-04T12:38:29,4105,1816,505,3,966445.86,Web,56,1
44123,2025-08-08T01:06:13,1807,4530,626,4,1583656.89,App,51,4
44124,2026-02-05T19:26:49,4139,3907,1884,1,148.91,Web,7,5
44125,2025-07-21T23:16:51,3390,3193,1390,1,1716.71,Web,3,4
44126,2025-04-26T13:53:31,7431,3790,531,1,138760.0,Web,2,3
44127,2026-05-01T19:37:08,3253,872,641,1,315971.6,Web,3,5
44128,2025-02-18T06:50:26,7644,2494,1181,4,16082676.81,App,59,6
44129,2025-06-05T10:13:15,544,801,1504,4,10531.75,App,42,8
44130,2025-03-06T04:07:55,5263,718,1852,1,2947.84,Web,5,1
44131,2025-02-07T00:57:03,2070,1539,1317,1,97402.8,Web,1,1
44132,2025-06-15T16:27:35,6563,1616,454,1,499040.0,Web,8,5
44133,2025-08-21T01:39:52,2552,4149,1275,5,1991.62,App,39,6
44134,2025-03-15T04:37:20,4315,4544,1724,1,843000.0,Web,3,1
44135,2026-02-13T08:10:05,841,4789,1531,5,592.96,Web,39,9
44136,2025-02-08T22:24:47,3897,3955,860,1,396440.0,Web,5,5
44137,2025-04-09T01:18:47,2876,2979,741,1,832.09,Web,2,4
44138,2025-01-18T20:39:53,6105,2218,1857,1,1202595.82,App,30,3
44139,2026-06-12T13:20:48,6492,3582,631,1,924.94,Web,3,3
44140,2026-03-15T11:33:47,6226,2014,1979,1,1274693.08,App,24,3
44141,2025-07-21T14:40:12,4232,947,442,4,1644.91,App,29,6
44142,2025-05-04T12:22:23,6918,88,1583,1,492.71,Web,4,3
44143,2025-07-30T02:52:59,5961,3367,2000,1,779200.0,Web,6,5
44144,2026-03-01T16:25:23,1533,3721,1206,1,516182.2,Web,8,1
44145,2025-11-18T04:55:41,743,4594,1800,4,3878389.58,Web,37,5
44146,2025-06-17T14:27:09,9417,3950,123,1,37036.0,Web,3,3
44147,2026-06-13T15:52:44,5387,1936,568,1,1067325.6,App,35,2
44148,2026-01-09T19:20:55,931,2820,1575,2,2270775.07,App,30,3
44149,2025-07-23T14:34:30,8429,2459,1602,2,552.5,Web,50,2
44150,2025-05-08T06:00:27,3145,4383,473,4,1549.33,Web,53,3
44151,2025-03-20T18:45:14,1131,634,426,2,397.12,App,35,2
44152,2025-07-06T02:18:38,7124,1205,1149,1,4677600.0,Web,3,6
44153,2025-08-14T02:11:48,4471,195,1829,1,248560.0,Web,6,1
44154,2025-08-09T12:06:13,2306,1963,1101,3,979270.6,Web,47,1
44155,2025-12-13T12:57:04,3364,187,1986,1,328783.8,Web,3,2
44156,2026-04-18T17:24:53,6161,1789,147,4,1091338.52,App,50,3
44157,2025-03-12T23:44:57,1232,2809,941,3,5694.34,App,31,4
44158,2026-04-02T15:00:57,203,3950,79,1,147.75,Web,3,5
44159,2025-06-30T01:25:28,6355,538,1626,1,580.41,App,19,4
44160,2026-05-02T19:58:39,8162,1940,1648,3,209123.56,Web,55,3
44161,2026-03-30T21:30:17,8323,1220,247,3,1134.92,Web,21,6
44162,2025-06-09T04:08:57,7210,2727,902,2,1041423.77,App,25,2
44163,2025-12-08T17:32:32,4445,2540,1942,2,508595.21,Web,33,6
44164,2026-05-26T12:57:42,4184,2153,990,1,168840.0,Web,3,3
44165,2025-08-22T13:22:32,5882,4279,270,4,2618.19,Web,21,2
44166,2025-03-01T10:49:11,8334,1298,1300,1,311040.0,Web,6,2
44167,2025-10-16T22:34:26,8434,2322,1646,1,1013.14,Web,5,2
44168,2025-01-05T16:39:05,8724,2530,1803,1,406520.0,Web,1,5
44169,2025-04-25T10:50:40,9879,4969,1453,5,1232705.93,Web,21,7
44170,2026-02-24T19:17:24,986,3850,1560,1,1989480.0,Web,6,2
44171,2025-12-11T00:07:00,8207,1508,614,1,111360.0,Web,6,3
44172,2026-03-06T22:28:02,35,680,1265,1,2639400.0,Web,7,2
44173,2025-06-20T08:19:43,7605,3723,1891,2,243.88,App,44,2
44174,2026-06-01T12:18:56,1086,4835,1281,2,1702741.27,App,24,2
44175,2025-03-09T12:52:24,6193,1726,486,1,1462040.0,Web,8,5
44176,2025-04-12T21:00:20,7952,3357,422,1,316413.4,Web,1,5
44177,2025-08-13T23:35:19,2476,1278,659,1,66129.0,Web,4,4
